Nombre,Siglas,Grupo,Aula,Fecha de inicio,Fecha final,Horario,Profesor,URL
Sistemas Operativos,SO,3,23,16/09/2024,20/12/2024,09:30-11:30,Manuel Noguera García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,C,07,16/09/2024,20/12/2024,09:30-10:30,Miguel Lastra Leidinger,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,1,23,16/09/2024,20/12/2024,09:30-11:30,Alejandro José León Salas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,4,21,16/09/2024,20/12/2024,09:30-11:30,José Luis Garrido Bullejos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,B,02,16/09/2024,20/12/2024,09:30-10:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,8,29,16/09/2024,20/12/2024,11:30-13:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,10,26,16/09/2024,20/12/2024,11:30-13:30,María José Gacto Colorado,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,7,23,16/09/2024,20/12/2024,11:30-13:30,Ángel Ruiz Zafra,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,A,02,16/09/2024,20/12/2024,11:30-13:30,José Luis Garrido Bullejos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,5,23,16/09/2024,20/12/2024,11:30-13:30,Daniel Bolaños Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,11,29,16/09/2024,20/12/2024,11:30-13:30,Germán Arroyo Moreno,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,6,24,16/09/2024,20/12/2024,11:30-13:30,Patricia Paderewski Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,C,07,16/09/2024,20/12/2024,12:30-13:30,Miguel Lastra Leidinger,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,13,33,16/09/2024,20/12/2024,15:30-17:30,Manuel Noguera García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,14,26,16/09/2024,20/12/2024,15:30-17:30,Daniel Bolaños Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,12,21,16/09/2024,20/12/2024,15:30-17:30,Luis López Escudero,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Sistemas Operativos,SO,D,01,16/09/2024,20/12/2024,17:30-19:30,Daniel Bolaños Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/sistemas-operativos/11
Algorítmica,A,A,07,17/02/2025,30/05/2025,09:30-11:30,Juan Francisco Huete Guadix,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,4,31,17/02/2025,30/05/2025,09:30-10:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,A,07,17/02/2025,30/05/2025,09:30-10:30,Juan Francisco Huete Guadix,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C,03,17/02/2025,30/05/2025,09:30-11:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,5,26,17/02/2025,30/05/2025,10:30-11:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,6,26,17/02/2025,30/05/2025,10:30-11:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,C,03,17/02/2025,30/05/2025,10:30-11:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,8,35,17/02/2025,30/05/2025,11:30-12:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,2,23,17/02/2025,30/05/2025,11:30-12:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B,07,17/02/2025,30/05/2025,11:30-13:30,Daniel Molina Cabrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,1,32,17/02/2025,30/05/2025,11:30-12:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,B,07,17/02/2025,30/05/2025,11:30-12:30,Daniel Molina Cabrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,7,21,17/02/2025,30/05/2025,12:30-13:30,Luis Miguel Campos Ibáñez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,3,37,17/02/2025,30/05/2025,12:30-13:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,D,01,17/02/2025,30/05/2025,15:30-16:30,Fernando Berzal Galiano,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,D,01,17/02/2025,30/05/2025,15:30-17:30,Fernando Berzal Galiano,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,11,26,17/02/2025,30/05/2025,17:30-18:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,10,23,17/02/2025,30/05/2025,17:30-18:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Algorítmica,A,9,33,17/02/2025,30/05/2025,18:30-19:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algoritmica/11
Arquitectura de Computadores,ADC,C,03,17/02/2025,30/05/2025,09:30-11:30,Christian Agustín Morillas Gutiérrez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,6,29,17/02/2025,30/05/2025,09:30-11:30,Francisco Manuel Ortuño Guzmán,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,5,37,17/02/2025,30/05/2025,09:30-11:30,Eusebio Naif Al-Soliman Fuentes,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,A,07,17/02/2025,30/05/2025,09:30-11:30,María Isabel García Arenas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,4,29,17/02/2025,30/05/2025,09:30-11:30,Mancia Anguita López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,1,37,17/02/2025,30/05/2025,11:30-13:30,Francisco Manuel Ortuño Guzmán,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,7,29,17/02/2025,30/05/2025,11:30-13:30,Niceto Rafael Luque Sola,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,3,37,17/02/2025,30/05/2025,11:30-13:30,Juan Luis Jiménez Laredo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,B,07,17/02/2025,30/05/2025,11:30-13:30,Mancia Anguita López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,9,29,17/02/2025,30/05/2025,11:30-13:30,Eusebio Naif Al-Soliman Fuentes,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,8,39,17/02/2025,30/05/2025,11:30-13:30,Eusebio Naif Al-Soliman Fuentes,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,2,21,17/02/2025,30/05/2025,11:30-13:30,Javier Ubago Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,D,01,17/02/2025,30/05/2025,15:30-17:30,Christian Agustín Morillas Gutiérrez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,11,31,17/02/2025,30/05/2025,17:30-19:30,Niceto Rafael Luque Sola,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,12,23,17/02/2025,30/05/2025,17:30-19:30,Niceto Rafael Luque Sola,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Arquitectura de Computadores,ADC,10,28,17/02/2025,30/05/2025,17:30-19:30,Javier Ubago Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/arquitectura-computadores/11
Fundamentos de Bases de Datos,FDBDD,5,26,17/02/2025,30/05/2025,09:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,5,26,17/02/2025,30/05/2025,09:30-10:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,C,03,17/02/2025,30/05/2025,09:30-10:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,6,14,17/02/2025,30/05/2025,09:30-10:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,4,31,17/02/2025,30/05/2025,09:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,6,26,17/02/2025,30/05/2025,09:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,A,07,17/02/2025,30/05/2025,10:30-11:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,4,14,17/02/2025,30/05/2025,10:30-11:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,8,27,17/02/2025,30/05/2025,11:30-13:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,2,35,17/02/2025,30/05/2025,11:30-13:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,3,02,17/02/2025,30/05/2025,11:30-12:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,7,12,17/02/2025,30/05/2025,11:30-12:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,1,26,17/02/2025,30/05/2025,11:30-13:30,Carlos Gustavo Porcel Gallego,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,3,03,17/02/2025,30/05/2025,11:30-13:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,7,24,17/02/2025,30/05/2025,11:30-13:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,8,27,17/02/2025,30/05/2025,12:30-13:30,Juan Miguel Medina Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,2,35,17/02/2025,30/05/2025,12:30-13:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,1,32,17/02/2025,30/05/2025,12:30-13:30,Carlos Gustavo Porcel Gallego,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,B,07,17/02/2025,30/05/2025,12:30-13:30,Olga Pons Capote,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,D,01,17/02/2025,30/05/2025,16:30-17:30,Christoph Norbert Bergmeir,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,11,28,17/02/2025,30/05/2025,17:30-19:30,Christoph Norbert Bergmeir,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,9,22,17/02/2025,30/05/2025,17:30-19:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,9,33,17/02/2025,30/05/2025,17:30-18:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,10,39,17/02/2025,30/05/2025,17:30-19:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,11,26,17/02/2025,30/05/2025,18:30-19:30,Christoph Norbert Bergmeir,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Bases de Datos,FDBDD,10,23,17/02/2025,30/05/2025,18:30-19:30,Natalia Ana Díaz Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-bases-datos/11
Fundamentos de Ingeniería del Software,FDIDS,A,07,17/02/2025,30/05/2025,09:30-11:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,3,26,17/02/2025,30/05/2025,09:30-11:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,4,21,17/02/2025,30/05/2025,09:30-11:30,Diego Jesús García Gil,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,5,21,17/02/2025,30/05/2025,09:30-11:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,C,03,17/02/2025,30/05/2025,09:30-11:30,Diego Jesús García Gil,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,B,07,17/02/2025,30/05/2025,11:30-13:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,6,22,17/02/2025,30/05/2025,11:30-13:30,Diego Jesús García Gil,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,2,33,17/02/2025,30/05/2025,11:30-13:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,7,32,17/02/2025,30/05/2025,11:30-13:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,1,22,17/02/2025,30/05/2025,11:30-13:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,D,01,17/02/2025,30/05/2025,15:30-17:30,María Luisa Rodríguez Almendros,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,8,34,17/02/2025,30/05/2025,17:30-19:30,María Luisa Rodríguez Almendros,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Fundamentos de Ingeniería del Software,FDIDS,9,26,17/02/2025,30/05/2025,17:30-19:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-ingenieria-del-software/11
Inteligencia Artificial,IA,6,31,17/02/2025,30/05/2025,09:30-11:30,Manuel Gómez Olmedo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,C,03,17/02/2025,30/05/2025,09:30-11:30,Antonio González Muñoz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,4,21,17/02/2025,30/05/2025,09:30-11:30,Juan Fernández Olivares,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,5,21,17/02/2025,30/05/2025,09:30-11:30,Manuel Gómez Olmedo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,A,07,17/02/2025,30/05/2025,09:30-11:30,Antonio González Muñoz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,3,21,17/02/2025,30/05/2025,11:30-13:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,1,21,17/02/2025,30/05/2025,11:30-13:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,8,26,17/02/2025,30/05/2025,11:30-13:30,Juan Fernández Olivares,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,2,21,17/02/2025,30/05/2025,11:30-13:30,Antonio González Muñoz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,7,31,17/02/2025,30/05/2025,11:30-13:30,Marios Kountouris,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,B,07,17/02/2025,30/05/2025,11:30-13:30,Juan Fernández Olivares,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,D,01,17/02/2025,30/05/2025,15:30-17:30,Juan Fernández Olivares,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,10,31,17/02/2025,30/05/2025,17:30-19:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,9,28,17/02/2025,30/05/2025,17:30-19:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Inteligencia Artificial,IA,11,21,17/02/2025,30/05/2025,17:30-19:30,Francisco G.Raúl Pérez Rodríguez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/inteligencia-artificial/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,5,24,16/09/2024,20/12/2024,15:30-17:30,Francisco Miguel Castro Macías,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,8,33,16/09/2024,20/12/2024,15:30-17:30,Carlos Alberto Cruz Corona,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,7,22,16/09/2024,20/12/2024,15:30-17:30,Carlos Alberto Cruz Corona,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,6,35,16/09/2024,20/12/2024,15:30-17:30,Daniel Peralta Cámara,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,5,23,16/09/2024,20/12/2024,15:30-16:30,Francisco Miguel Castro Macías,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,7,21,16/09/2024,20/12/2024,15:30-16:30,Carlos Alberto Cruz Corona,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,4,33,16/09/2024,20/12/2024,15:30-17:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,A,06,16/09/2024,20/12/2024,16:30-17:30,Ignacio José Blanco Medina,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,1,23,16/09/2024,20/12/2024,17:30-20:30,María José Martín Bautista,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,3,21,16/09/2024,20/12/2024,17:30-19:30,Ignacio José Blanco Medina,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,4,23,16/09/2024,20/12/2024,17:30-18:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,8,27,16/09/2024,20/12/2024,17:30-18:30,Carlos Alberto Cruz Corona,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,2,31,16/09/2024,20/12/2024,17:30-20:30,Andrea Morales Garzón,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,B,06,16/09/2024,20/12/2024,18:30-19:30,Antonio Gabriel López Herrera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,C,07,16/09/2024,20/12/2024,18:30-19:30,Carlos Alberto Cruz Corona,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,6,26,16/09/2024,20/12/2024,19:30-20:30,Daniel Peralta Cámara,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Diseño y Desarrollo de Sistemas de Información,DYDDSDI,3,31,16/09/2024,20/12/2024,19:30-20:30,Ignacio José Blanco Medina,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/diseno-y-desarrollo-sistemas-informacion/11
Fundamentos de Redes,FDR,6,37,16/09/2024,20/12/2024,15:30-17:30,Jonathan Prados Garzón,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-redes/11
Fundamentos de Redes,FDR,A,06,16/09/2024,20/12/2024,15:30-17:30,Juan Manuel López Soler,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-redes/11
