Nombre,Siglas,Grupo,Aula,Fecha de inicio,Fecha final,Horario,Profesor,URL
Cálculo,C,B3,22,16/09/2024,20/12/2024,09:30-10:30,Abraham Rueda Zoca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C,01,16/09/2024,20/12/2024,09:30-10:30,Sheldon Miriel Gil Dantas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A,03,16/09/2024,20/12/2024,10:30-11:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C1,31,16/09/2024,20/12/2024,10:30-11:30,Sheldon Miriel Gil Dantas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,B2,26,16/09/2024,20/12/2024,10:30-11:30,Sheldon Miriel Gil Dantas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,B,06,16/09/2024,20/12/2024,11:30-12:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,B,06,16/09/2024,20/12/2024,11:30-13:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C,01,16/09/2024,20/12/2024,11:30-12:30,Sheldon Miriel Gil Dantas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A,03,16/09/2024,20/12/2024,11:30-13:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A1,15,16/09/2024,20/12/2024,12:30-13:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C2,33,16/09/2024,20/12/2024,12:30-13:30,Sheldon Miriel Gil Dantas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A3,35,16/09/2024,20/12/2024,12:30-13:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A3,35,16/09/2024,20/12/2024,12:30-13:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C,01,16/09/2024,20/12/2024,12:30-13:30,Sheldon Miriel Gil Dantas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A2,32,16/09/2024,20/12/2024,12:30-13:30,Abraham Rueda Zoca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,E,03,16/09/2024,20/12/2024,15:30-17:30,Abraham Rueda Zoca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,D,02,16/09/2024,20/12/2024,15:30-16:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,E,03,16/09/2024,20/12/2024,15:30-16:30,Abraham Rueda Zoca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C3,28,16/09/2024,20/12/2024,15:30-16:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,D,02,16/09/2024,20/12/2024,16:30-18:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,F,05,16/09/2024,20/12/2024,16:30-17:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A1,31,16/09/2024,20/12/2024,17:30-18:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,F,05,16/09/2024,20/12/2024,17:30-19:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A3,24,16/09/2024,20/12/2024,17:30-18:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,B1,31,16/09/2024,20/12/2024,18:30-19:30,Abraham Rueda Zoca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,A2,22,16/09/2024,20/12/2024,18:30-19:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,B3,38,16/09/2024,20/12/2024,18:30-19:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,B2,23,16/09/2024,20/12/2024,18:30-19:30,Jerónimo Alaminos Prats,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Cálculo,C,C1,24,16/09/2024,20/12/2024,18:30-19:30,María Pilar Muñoz Rivas,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/calculo/11
Fundamentos Físicos y Tecnológicos,FFYT,B2,36,16/09/2024,20/12/2024,09:30-11:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,B3,36,16/09/2024,20/12/2024,09:30-11:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,C2,36,16/09/2024,20/12/2024,09:30-11:30,Pedro Cartujo Cassinello,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A,03,16/09/2024,20/12/2024,09:30-11:30,Diego Pedro Morales Santos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,B1,36,16/09/2024,20/12/2024,09:30-11:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,C,01,16/09/2024,20/12/2024,09:30-11:30,Pedro Cartujo Cassinello,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,C1,36,16/09/2024,20/12/2024,10:30-12:30,Pedro Cartujo Cassinello,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A2,36,16/09/2024,20/12/2024,11:30-13:30,Isidoro Ruiz García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A1,36,16/09/2024,20/12/2024,11:30-13:30,Francisco Javier Romero Maldonado,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A3,36,16/09/2024,20/12/2024,11:30-13:30,Diego Pedro Morales Santos,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,B,06,16/09/2024,20/12/2024,11:30-13:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,B3,36,16/09/2024,20/12/2024,15:30-17:30,Pedro Cartujo Cassinello,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,B2,01,16/09/2024,20/12/2024,15:30-17:30,José Luis Padilla De la Torre,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,C1,310,16/09/2024,20/12/2024,15:30-17:30,Mari Carmen Pardo Martínez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,F,05,16/09/2024,20/12/2024,15:30-17:30,Pedro Cartujo Cassinello,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A3,17,16/09/2024,20/12/2024,17:30-19:30,Cristina Medina Bailón,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,E,03,16/09/2024,20/12/2024,17:30-19:30,José Luis Padilla De la Torre,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,C3,36,16/09/2024,20/12/2024,17:30-19:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A1,36,16/09/2024,20/12/2024,17:30-19:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,A2,36,16/09/2024,20/12/2024,17:30-19:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,D,02,16/09/2024,20/12/2024,17:30-19:30,Ignacio Melchor Ferrer,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos Físicos y Tecnológicos,FFYT,B1,13,16/09/2024,20/12/2024,17:30-19:30,Marco Antonio Villena Sanchez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-fisicos-y-tecnologicos/11
Fundamentos de Programación,FDP,B3,33,16/09/2024,20/12/2024,09:30-11:30,Juan Carlos Cubero Talavera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,C,01,16/09/2024,20/12/2024,09:30-11:30,Manuel Jesús Cobo Martín,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,B2,35,16/09/2024,20/12/2024,09:30-11:30,Juan Carlos Cubero Talavera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,C2,26,16/09/2024,20/12/2024,09:30-11:30,Antonio Garrido Carrillo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A,03,16/09/2024,20/12/2024,09:30-10:30,Manuel Lozano Márquez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,B1,23,16/09/2024,20/12/2024,09:30-11:30,Juan Carlos Cubero Talavera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A,03,16/09/2024,20/12/2024,10:30-11:30,Manuel Lozano Márquez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,C1,22,16/09/2024,20/12/2024,11:30-13:30,María del Carmen Pegalajar Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A2,22,16/09/2024,20/12/2024,11:30-13:30,Manuel Lozano Márquez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A1,26,16/09/2024,20/12/2024,11:30-13:30,Manuel Lozano Márquez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,B,06,16/09/2024,20/12/2024,11:30-13:30,Juan Carlos Cubero Talavera,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A3,33,16/09/2024,20/12/2024,11:30-13:30,Manuel Lozano Márquez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,E,03,16/09/2024,20/12/2024,15:30-17:30,José Enrique Cano Ocaña,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,D,02,16/09/2024,20/12/2024,15:30-16:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,C1,22,16/09/2024,20/12/2024,15:30-17:30,Santiago Carbó García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,D,02,16/09/2024,20/12/2024,15:30-16:30,Ignacio Javier Pérez Gálvez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A3,22,16/09/2024,20/12/2024,15:30-17:30,Manuel Lozano Márquez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A1,23,16/09/2024,20/12/2024,15:30-17:30,Antonio Garrido Carrillo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,F,05,16/09/2024,20/12/2024,15:30-16:30,Francisco Javier Rodríguez Díaz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,F,05,16/09/2024,20/12/2024,17:30-18:30,Francisco Javier Rodríguez Díaz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,B2,35,16/09/2024,20/12/2024,17:30-19:30,José Enrique Cano Ocaña,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,A2,23,16/09/2024,20/12/2024,17:30-19:30,Antonio Garrido Carrillo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,C3,22,16/09/2024,20/12/2024,17:30-19:30,Antonio Garrido Carrillo,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,B1,33,16/09/2024,20/12/2024,17:30-19:30,Manuel Jesús Cobo Martín,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos de Programación,FDP,B3,26,16/09/2024,20/12/2024,17:30-19:30,Francisco Javier Rodríguez Díaz,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-programacion/11
Fundamentos del Software,FDS,B1,22,16/09/2024,20/12/2024,09:30-11:30,Kawtar Benghazi Akhlaki Sekkate,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,C1,24,16/09/2024,20/12/2024,09:30-11:30,Miguel Vega López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,B,06,16/09/2024,20/12/2024,09:30-11:30,Ana María Sánchez López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,B2,35,16/09/2024,20/12/2024,09:30-11:30,Juan José Escobar Pérez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,B3,35,16/09/2024,20/12/2024,09:30-11:30,María Victoria Luzón García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A,03,16/09/2024,20/12/2024,09:30-10:30,Juan José Escobar Pérez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A,03,16/09/2024,20/12/2024,10:30-11:30,Juan José Escobar Pérez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,C2,24,16/09/2024,20/12/2024,10:30-12:30,María Victoria Luzón García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A3,28,16/09/2024,20/12/2024,11:30-13:30,Kawtar Benghazi Akhlaki Sekkate,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A2,35,16/09/2024,20/12/2024,11:30-13:30,Juan José Escobar Pérez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,C,01,16/09/2024,20/12/2024,11:30-13:30,Rosa Ana Montes Soldado,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A1,26,16/09/2024,20/12/2024,11:30-13:30,Francisco de P. Araque Cuenca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,B3,24,16/09/2024,20/12/2024,15:30-17:30,María Victoria Luzón García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,B1,32,16/09/2024,20/12/2024,15:30-17:30,Kawtar Benghazi Akhlaki Sekkate,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,D,02,16/09/2024,20/12/2024,15:30-17:30,Pedro Manuel Martínez Jiménez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,E,03,16/09/2024,20/12/2024,15:30-17:30,Rosa Ana Montes Soldado,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A2,22,16/09/2024,20/12/2024,15:30-17:30,Juan José Escobar Pérez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,C3,24,16/09/2024,20/12/2024,17:30-19:30,Kawtar Benghazi Akhlaki Sekkate,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,C1,28,16/09/2024,20/12/2024,17:30-19:30,Francisco de P. Araque Cuenca,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,F,05,16/09/2024,20/12/2024,17:30-19:30,Ana María Sánchez López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A1,32,16/09/2024,20/12/2024,17:30-19:30,Juan José Escobar Pérez,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,A3,24,16/09/2024,20/12/2024,17:30-19:30,María Victoria Luzón García,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Fundamentos del Software,FDS,B2,33,16/09/2024,20/12/2024,17:30-19:30,Ana María Sánchez López,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/fundamentos-del-software/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,A,03,16/09/2024,20/12/2024,09:30-10:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B1,15,16/09/2024,20/12/2024,09:30-10:30,Tamar Mesablishvili,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,A,03,16/09/2024,20/12/2024,09:30-10:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,C1,06,16/09/2024,20/12/2024,09:30-10:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B2,17,16/09/2024,20/12/2024,09:30-10:30,Tamar Mesablishvili,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,C,01,16/09/2024,20/12/2024,10:30-11:30,José Antonio Jiménez Madrid,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B3,06,16/09/2024,20/12/2024,10:30-11:30,Tamar Mesablishvili,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,A,03,16/09/2024,20/12/2024,10:30-11:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,C2,01,16/09/2024,20/12/2024,11:30-12:30,Desconocido,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,C,01,16/09/2024,20/12/2024,11:30-13:30,José Antonio Jiménez Madrid,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,A3,03,16/09/2024,20/12/2024,11:30-12:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B,06,16/09/2024,20/12/2024,11:30-13:30,Miguel Martínez Antón,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,A2,03,16/09/2024,20/12/2024,11:30-12:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B,06,16/09/2024,20/12/2024,12:30-13:30,Miguel Martínez Antón,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,A1,15,16/09/2024,20/12/2024,12:30-13:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,D,01,16/09/2024,20/12/2024,12:30-13:30,Jesús García Miranda,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,C,01,16/09/2024,20/12/2024,12:30-13:30,José Antonio Jiménez Madrid,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,F,05,16/09/2024,20/12/2024,15:30-16:30,Juan Manuel Urbano Blanco,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,D,02,16/09/2024,20/12/2024,16:30-17:30,Jesús García Miranda,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,D,02,16/09/2024,20/12/2024,16:30-17:30,Jesús García Miranda,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,E,03,16/09/2024,20/12/2024,16:30-17:30,José Carlos Rosales González,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,F,05,16/09/2024,20/12/2024,16:30-17:30,Juan Manuel Urbano Blanco,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,C3,07,16/09/2024,20/12/2024,16:30-17:30,Miguel Martínez Antón,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B1,12,16/09/2024,20/12/2024,17:30-18:30,Juan Manuel Urbano Blanco,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
Álgebra Lineal y Estructuras Matemáticas,ÁLYEM,B3,05,16/09/2024,20/12/2024,17:30-18:30,Juan Manuel Urbano Blanco,https://etsiit.ugr.es/informacion-academica/grados/graduadoa-ingenieria-informatica/algebra-lineal-y-estructuras-matematicas/11
